,val_loss,loss,lr
0,5.159248915732351,7.267010107304517,9.999999747378752e-05
1,1.653309982252347,1.6515269505913037,9.999999747378752e-05
2,0.5721071205917209,0.48835818307145684,9.999999747378752e-05
3,0.28165214707016867,0.23509241367843337,9.999999747378752e-05
4,0.2013634675426425,0.15498965923898123,9.999999747378752e-05
5,0.20058326733903298,0.11044704200434154,9.999999747378752e-05
6,0.15336162058703384,0.08752864472734002,9.999999747378752e-05
7,0.13628355539280898,0.07544583204655961,9.999999747378752e-05
8,0.129511191553172,0.06787063823738132,9.999999747378752e-05
9,0.1402356863607001,0.06417582882484135,9.999999747378752e-05
10,0.12507047162680668,0.062232536953985514,9.999999747378752e-05
11,0.12383312414688441,0.059296423839579,9.999999747378752e-05
12,0.12363839736643399,0.059057245967368055,9.999999747378752e-05
13,0.12098029720960797,0.055904545843116785,9.999999747378752e-05
14,0.12674884055220928,0.05566066176076025,9.999999747378752e-05
15,0.11946223657035956,0.053545299623652724,9.999999747378752e-05
16,0.1180393887114993,0.05236760758352452,9.999999747378752e-05
17,0.123222446655533,0.05277038384442011,9.999999747378752e-05
18,0.11887404569799866,0.05116864756951843,9.999999747378752e-05
19,0.11598920079607695,0.05032444676448249,9.999999747378752e-05
20,0.11793357226682338,0.04907308622503912,9.999999747378752e-05
21,0.12123329066794389,0.04873659263473186,9.999999747378752e-05
22,0.11622452636021735,0.04861967730762584,9.999999747378752e-05
23,0.11495281596521147,0.047588598334120026,9.999999747378752e-05
24,0.1117274172013889,0.047638434118298004,9.999999747378752e-05
25,0.11387409924573001,0.04751699489150544,9.999999747378752e-05
26,0.11376348695766304,0.04633010822039351,9.999999747378752e-05
27,0.11098078542976018,0.047803386612999946,9.999999747378752e-05
28,0.11153502966111467,0.045635989975365866,9.999999747378752e-05
29,0.1094024994725219,0.04456869894969471,9.999999747378752e-05
30,0.1107829134550624,0.044287486876541056,9.999999747378752e-05
31,0.11026707973606133,0.04443113085763918,9.999999747378752e-05
32,0.11259248210073082,0.04458352727148276,9.999999747378752e-05
33,0.10644440419502814,0.04351567038071938,9.999999747378752e-05
34,0.10699498117696456,0.04376868805402306,9.999999747378752e-05
35,0.10690434165071941,0.0438036887106373,9.999999747378752e-05
36,0.11662075414839998,0.04490905526682313,9.999999747378752e-05
37,0.10638904773309252,0.04490944417277637,9.999999747378752e-05
38,0.10451251517580261,0.042490254521307134,9.999999747378752e-05
39,0.1072528449239647,0.04289133911576708,9.999999747378752e-05
40,0.10337731713326945,0.04278628005545804,9.999999747378752e-05
41,0.10334883858282662,0.04170796185426867,9.999999747378752e-05
42,0.1022474525563202,0.0417294835067348,9.999999747378752e-05
43,0.11047768215513262,0.04429012275492119,9.999999747378752e-05
44,0.1032224200469219,0.04263846720650137,9.999999747378752e-05
45,0.10286309261861167,0.04099048764042866,9.999999747378752e-05
46,0.10173106210693444,0.041133903716071264,9.999999747378752e-05
47,0.10131841770845566,0.0407635619856018,9.999999747378752e-05
48,0.10037769565892203,0.04105197690979032,9.999999747378752e-05
49,0.10160862516735403,0.04054227515983338,9.999999747378752e-05
50,0.10995065059182445,0.04138137332417748,9.999999747378752e-05
51,0.09848047884719632,0.04066230896759435,9.999999747378752e-05
52,0.09957223417352161,0.03994561179413773,9.999999747378752e-05
53,0.0984945032107483,0.03982836798883073,9.999999747378752e-05
54,0.09832567541520178,0.04049949409201302,9.999999747378752e-05
55,0.10858591502190605,0.043247631740347584,9.999999747378752e-05
56,0.09801359100364396,0.03936297437742415,9.999999747378752e-05
57,0.09651157426406341,0.03895091857090548,9.999999747378752e-05
58,0.09656934719595783,0.03862976738347625,9.999999747378752e-05
59,0.09527062914745987,0.03893807337746643,9.999999747378752e-05
60,0.09433124956442202,0.03870249036778031,9.999999747378752e-05
61,0.1084032924133293,0.03873987746868487,9.999999747378752e-05
62,0.09459400557349805,0.039736485192838164,9.999999747378752e-05
63,0.09323549583382758,0.03780210841714008,9.999999747378752e-05
64,0.09344265452089871,0.03785493086029936,9.999999747378752e-05
65,0.09300965192798996,0.03852763233514596,9.999999747378752e-05
66,0.0922142131129228,0.03745575977151811,9.999999747378752e-05
67,0.09500970869509853,0.03728616306494332,9.999999747378752e-05
68,0.09104627176624903,0.03803345120093106,9.999999747378752e-05
69,0.09232429898745641,0.036923898875148166,9.999999747378752e-05
70,0.09048308580912039,0.036869868553147694,9.999999747378752e-05
71,0.09553174913615574,0.03783040355906689,9.999999747378752e-05
72,0.08958264717235707,0.037761915792486236,9.999999747378752e-05
73,0.09091344408151178,0.036173277794148535,9.999999747378752e-05
74,0.09019233445783846,0.03619386314726752,9.999999747378752e-05
75,0.09091217840089133,0.03626599233913752,9.999999747378752e-05
76,0.08954180941520386,0.03746859279608669,9.999999747378752e-05
77,0.08814991938962917,0.03643237990941146,9.999999747378752e-05
78,0.08712899584017982,0.03571688507844496,9.999999747378752e-05
79,0.08921687043673619,0.03561552687313168,9.999999747378752e-05
80,0.09077965246719046,0.03619156927902034,9.999999747378752e-05
81,0.08961044524316458,0.03663292356970294,9.999999747378752e-05
82,0.08912820867392043,0.035600787599462835,9.999999747378752e-05
83,0.0865366387363213,0.035842384586827286,9.999999747378752e-05
84,0.08576636189391827,0.035049611587057196,9.999999747378752e-05
85,0.09377707193429678,0.035448021273936654,9.999999747378752e-05
86,0.08692459087155523,0.035558076717816224,9.999999747378752e-05
87,0.08495292647129471,0.03480998385856842,9.999999747378752e-05
88,0.08938796258832284,0.03606491161803033,9.999999747378752e-05
89,0.0867630560342008,0.03491852419481157,9.999999747378752e-05
90,0.08963211329203646,0.03529535672441798,9.999999747378752e-05
91,0.08479123446048718,0.036466252114814426,9.999999747378752e-05
92,0.0839982630285203,0.03455273948120899,9.999999747378752e-05
93,0.0837798683866909,0.03452044342796462,9.999999747378752e-05
94,0.08245582995619738,0.033931748529986976,9.999999747378752e-05
95,0.08215062594143377,0.03372709766873604,9.999999747378752e-05
96,0.08635127131266616,0.034647609222139816,9.999999747378752e-05
97,0.08567717744538166,0.03426852991074449,9.999999747378752e-05
98,0.08258633913829186,0.034606797606075906,9.999999747378752e-05
99,0.08161036485582893,0.03568187663595157,9.999999747378752e-05
100,0.08047049577343521,0.033520869221056106,9.999999747378752e-05
101,0.08219780050061729,0.03332771305925583,9.999999747378752e-05
102,0.08089003716983259,0.033244883908493776,9.999999747378752e-05
103,0.08258597040265173,0.03398636251930226,9.999999747378752e-05
104,0.08573932191590321,0.03488017715432965,9.999999747378752e-05
105,0.08200136057089209,0.03483796842320004,9.999999747378752e-05
106,0.07906886919596426,0.0333135352794626,9.999999747378752e-05
107,0.08149500545833106,0.033061979209565745,9.999999747378752e-05
108,0.07991660553293609,0.033032516343883545,9.999999747378752e-05
109,0.07929759839840975,0.03278402615201753,9.999999747378752e-05
110,0.07930536856704574,0.03283682731100768,9.999999747378752e-05
111,0.08463858671804175,0.03439960983110292,9.999999747378752e-05
112,0.08170868061891502,0.03286955955290852,9.999999747378752e-05
113,0.08739075821319302,0.03347109642142205,9.999999747378752e-05
114,0.07864668143102263,0.033239284122092476,9.999999747378752e-05
115,0.07652560589215847,0.03237005729230501,9.999999747378752e-05
116,0.07703633744146021,0.03195675360436973,9.999999747378752e-05
117,0.07619819868313112,0.032122609806053616,9.999999747378752e-05
118,0.07949718776472373,0.03214001792837955,9.999999747378752e-05
119,0.07563977303158696,0.0328475661678963,9.999999747378752e-05
120,0.08058310805056332,0.03277673274458065,9.999999747378752e-05
121,0.08033530647660238,0.03333382224153855,9.999999747378752e-05
122,0.07920685816069431,0.033785549146647484,9.999999747378752e-05
123,0.07649139911642572,0.03189075411976389,9.999999747378752e-05
124,0.08283165253613071,0.03227381073925274,9.999999747378752e-05
125,0.07766204820687334,0.03215519283224774,9.999999747378752e-05
126,0.07915540517244132,0.032528328191778304,9.999999747378752e-05
127,0.0742238573856102,0.03167772925336055,9.999999747378752e-05
128,0.07556125586732627,0.03168665698669461,9.999999747378752e-05
129,0.07643308860269364,0.03200416621280534,9.999999747378752e-05
130,0.0778084725151614,0.03212189484524447,9.999999747378752e-05
131,0.07420804574026316,0.031395152150633675,9.999999747378752e-05
132,0.07375443180973819,0.031095301681957926,9.999999747378752e-05
133,0.07326426672810385,0.031028152121066115,9.999999747378752e-05
134,0.08480828468288694,0.03181764273750071,9.999999747378752e-05
135,0.07462669827785537,0.032695145279501014,9.999999747378752e-05
136,0.08383409158858239,0.03289018969249467,9.999999747378752e-05
137,0.07344832282435192,0.03234277039537546,9.999999747378752e-05
138,0.07417474970594805,0.030599115969257712,9.999999747378752e-05
139,0.07269888933679908,0.030630153515821906,9.999999747378752e-05
140,0.0775854609851185,0.030572834992663535,9.999999747378752e-05
141,0.07421793517282708,0.030986334677743022,9.999999747378752e-05
142,0.07133051171424667,0.030669612621620504,9.999999747378752e-05
143,0.07570997137291333,0.03167301251102757,9.999999747378752e-05
144,0.07501307534925342,0.03173637426470074,9.999999747378752e-05
145,0.07186744335380534,0.03022717750894241,9.999999747378752e-05
146,0.07104364254927426,0.0306487919595642,9.999999747378752e-05
147,0.07108095041605453,0.030721967803254892,9.999999747378752e-05
148,0.07446564641669544,0.030670953597166966,9.999999747378752e-05
149,0.07154089560481286,0.03034495898286382,9.999999747378752e-05
150,0.07074064976291715,0.030648543804991612,9.999999747378752e-05
151,0.06862314581144639,0.029747522866699905,9.999999747378752e-05
152,0.07166689139467361,0.030429320150850623,9.999999747378752e-05
153,0.0692093465262841,0.031052290229266987,9.999999747378752e-05
154,0.07061104423990101,0.02958677497158059,9.999999747378752e-05
155,0.07129005647908213,0.030711792926385345,9.999999747378752e-05
156,0.06956687289653958,0.03006753981929813,9.999999747378752e-05
157,0.0728416498056843,0.029934313608034054,9.999999747378752e-05
158,0.06978337903561911,0.030349947573826804,9.999999747378752e-05
159,0.06910305581205022,0.03118538014559341,9.999999747378752e-05
160,0.06799809757768906,0.029108815707046536,9.999999747378752e-05
161,0.07370804833877546,0.028976523801280674,9.999999747378752e-05
162,0.06847291855934752,0.02975586089902725,9.999999747378752e-05
163,0.0679260135231667,0.02912533926132176,9.999999747378752e-05
164,0.0681960295504949,0.028969659860829573,9.999999747378752e-05
165,0.06738765629042462,0.02913049211493463,9.999999747378752e-05
166,0.07006197587694764,0.029271018004503543,9.999999747378752e-05
167,0.0664749582958286,0.029800139357487813,9.999999747378752e-05
168,0.06640187555579778,0.029124213456614128,9.999999747378752e-05
169,0.06712432244014482,0.028753322048459262,9.999999747378752e-05
170,0.06610770377260491,0.028802993048536427,9.999999747378752e-05
171,0.0717521085729854,0.02951301663692352,9.999999747378752e-05
172,0.06598768261694472,0.029762656450908562,9.999999747378752e-05
173,0.0672625218219828,0.02910412418275336,9.999999747378752e-05
174,0.06599754799780365,0.028450817471927438,9.999999747378752e-05
175,0.06511513399024549,0.028241836158070917,9.999999747378752e-05
176,0.06612965240620566,0.028744580332371466,9.999999747378752e-05
177,0.06486949230781987,0.02805779515476847,9.999999747378752e-05
178,0.06757271990492768,0.030689146374181263,9.999999747378752e-05
179,0.06796696838104975,0.028128375108076246,9.999999747378752e-05
180,0.06418054593259125,0.02832551235148054,9.999999747378752e-05
181,0.06351124237498966,0.027893284675516616,9.999999747378752e-05
182,0.06299298203669453,0.027419364849113326,9.999999747378752e-05
183,0.06491511681330873,0.02799997841832797,9.999999747378752e-05
184,0.06389379535644701,0.02776377300032645,9.999999747378752e-05
185,0.06174597646044813,0.0274199161898347,9.999999747378752e-05
186,0.06342644393242285,0.02738507501197859,9.999999747378752e-05
187,0.06220138629869423,0.02709217924649352,9.999999747378752e-05
188,0.06246669149592509,0.02728744526267554,9.999999747378752e-05
189,0.06370332671648438,0.027662628690820368,9.999999747378752e-05
190,0.06443407705851964,0.027743852312111985,9.999999747378752e-05
191,0.06337629820578955,0.02747585731437951,9.999999747378752e-05
192,0.0682606371365533,0.0274702672998565,9.999999747378752e-05
193,0.0634339128191518,0.028082387416451398,9.999999747378752e-05
194,0.061228085195768014,0.027500714801704934,9.999999747378752e-05
195,0.06318318900338846,0.02713279314630725,9.999999747378752e-05
196,0.06383672217380056,0.02769992125098925,9.999999747378752e-05
197,0.06427171428359355,0.02760422539048924,9.999999747378752e-05
198,0.06291718205932677,0.027005638974320092,9.999999747378752e-05
199,0.060498067966650367,0.026413237692845436,9.999999747378752e-05
200,0.06339756825644985,0.026501893991585382,9.999999747378752e-05
201,0.06161357356473733,0.030058700124823423,9.999999747378752e-05
202,0.06001571006946815,0.02667054185539502,9.999999747378752e-05
203,0.06118742888572657,0.02595651556593621,9.999999747378752e-05
204,0.06189896523468222,0.02700200661442712,9.999999747378752e-05
205,0.05987358907428075,0.026537362490609638,9.999999747378752e-05
206,0.060151151520784596,0.026294352537192617,9.999999747378752e-05
207,0.05962384662155211,0.02601899371035554,9.999999747378752e-05
208,0.06298105980123954,0.026945545354354533,9.999999747378752e-05
209,0.058182637465105075,0.02630013173691646,9.999999747378752e-05
210,0.05870401393685215,0.025898998620045754,9.999999747378752e-05
211,0.058622011459592074,0.025985333568392426,9.999999747378752e-05
212,0.05980488681660041,0.025764628994732214,9.999999747378752e-05
213,0.06377704640801242,0.026003446024021135,9.999999747378752e-05
214,0.06196280643999698,0.025949871121563155,9.999999747378752e-05
215,0.05930801323623212,0.02581985733061939,9.999999747378752e-05
216,0.05922086177218501,0.025920823996932588,9.999999747378752e-05
217,0.0595512780926481,0.025516681222851775,9.999999747378752e-05
218,0.06407143984219474,0.026266605296653842,9.999999747378752e-05
219,0.05962216549918065,0.026728266935340257,9.999999747378752e-05
220,0.05924815479754272,0.025555415290942185,9.999999747378752e-05
221,0.059246849235886245,0.02650735903618782,9.999999747378752e-05
222,0.057258191115563996,0.025599529596650048,9.999999747378752e-05
223,0.056369014038939534,0.02503983024227411,9.999999747378752e-05
224,0.06214238451030824,0.025829522261000198,9.999999747378752e-05
225,0.05684829129507676,0.024915241279169997,9.999999747378752e-05
226,0.05662393266777776,0.025031956384818574,9.999999747378752e-05
227,0.057052326201383695,0.02497312120761339,9.999999747378752e-05
228,0.06083537572105752,0.025321346151988455,9.999999747378752e-05
229,0.06429050350782431,0.0256374321837586,9.999999747378752e-05
230,0.07055423303823175,0.027197912819840547,9.999999747378752e-05
231,0.059378438499947214,0.027647866619092597,9.999999747378752e-05
232,0.055204056253809336,0.02480430020863826,9.999999747378752e-05
233,0.05473991230725435,0.024270387502103453,9.999999747378752e-05
234,0.06113059621004132,0.0256886931645366,9.999999747378752e-05
235,0.05616165766178472,0.02613579146653719,9.999999747378752e-05
236,0.05556945154189902,0.024588585178009506,9.999999747378752e-05
237,0.06125735211549938,0.025748751330885236,9.999999747378752e-05
238,0.05501453841789881,0.025801270092237004,9.999999747378752e-05
239,0.0586872158235364,0.02502003964429193,9.999999747378752e-05
240,0.056581529269730146,0.026571840644421023,9.999999747378752e-05
241,0.053899543257726557,0.025015773500603484,9.999999747378752e-05
242,0.055729060487401755,0.024615653871835032,9.999999747378752e-05
243,0.054981224011874476,0.024385945701019582,9.999999747378752e-05
244,0.05566761196264965,0.024029017278609472,9.999999747378752e-05
245,0.05346773876055076,0.023995173739550846,9.999999747378752e-05
246,0.054479717905648914,0.023967619084857946,9.999999747378752e-05
247,0.053085944547835606,0.02536954919817145,9.999999747378752e-05
248,0.05381645958873171,0.024268460635506268,9.999999747378752e-05
249,0.06378608460291545,0.023978607243511203,9.999999747378752e-05
250,0.05771303104744945,0.024945975177568674,9.999999747378752e-05
251,0.052610975331402986,0.024589839721662607,9.999999747378752e-05
252,0.055468077686241374,0.02559459045942041,9.999999747378752e-05
253,0.05160347588193844,0.023839385845866066,9.999999747378752e-05
254,0.053967653736522576,0.02479475929947376,9.999999747378752e-05
255,0.05481191513178392,0.02475423707970469,9.999999747378752e-05
256,0.05568410713445034,0.025697626115183454,9.999999747378752e-05
257,0.05577924649862317,0.024646754439949344,9.999999747378752e-05
258,0.05268671887705434,0.024741081950411175,9.999999747378752e-05
259,0.05512961185838051,0.023604191932771166,9.999999747378752e-05
260,0.05055541439220239,0.024096758688549404,9.999999747378752e-05
261,0.05795926052368244,0.02401806574711808,9.999999747378752e-05
262,0.06042340338815284,0.025217822474225108,9.999999747378752e-05
263,0.052015347377262815,0.025239877052905688,9.999999747378752e-05
264,0.049363552540359096,0.02277575608641178,9.999999747378752e-05
265,0.05035746407290932,0.02276322843976799,9.999999747378752e-05
266,0.051324538170242115,0.023254784647193678,9.999999747378752e-05
267,0.05859831586409519,0.02371473924729531,9.999999747378752e-05
268,0.049776576449319,0.02356124756109779,9.999999747378752e-05
269,0.04941989854230377,0.022943021827150297,9.999999747378752e-05
270,0.05113285292159405,0.02352827222942678,9.999999747378752e-05
271,0.04761874827587209,0.022742533956501297,9.999999747378752e-05
272,0.04933015602661616,0.022494361821667464,9.999999747378752e-05
273,0.04932054808677332,0.02324100738152422,9.999999747378752e-05
274,0.05025120618259415,0.0239754445606384,9.999999747378752e-05
275,0.0504096074177352,0.026034650063699517,9.999999747378752e-05
276,0.05020135295052099,0.023470915527649846,9.999999747378752e-05
277,0.046154286442532604,0.02212826372895217,9.999999747378752e-05
278,0.04695129781941263,0.022044007969747675,9.999999747378752e-05
279,0.04575531693148952,0.02331840731024132,9.999999747378752e-05
280,0.04795343343095353,0.022138932842059283,9.999999747378752e-05
281,0.05070933278904788,0.022051462082754124,9.999999747378752e-05
282,0.05378329824497349,0.024225311837126017,9.999999747378752e-05
283,0.04655797187851826,0.023936915305016414,9.999999747378752e-05
284,0.047866850380124316,0.02282652086738109,9.999999747378752e-05
285,0.054919251726944056,0.023285998454264746,9.999999747378752e-05
286,0.04750212270844685,0.023189467655507143,9.999999747378752e-05
287,0.057215817645948804,0.024112173742438067,9.999999747378752e-05
288,0.05382936462487574,0.02521101978351236,9.999999747378752e-05
289,0.04403374013702209,0.022216236501402843,9.999999747378752e-05
290,0.04694065336609662,0.02235704909142136,9.999999747378752e-05
291,0.0631395506199018,0.022533918942298465,9.999999747378752e-05
292,0.045850159901780055,0.0242613394049987,9.999999747378752e-05
293,0.04661632474504295,0.022891594414935098,9.999999747378752e-05
294,0.04333660654728689,0.021593702556694364,9.999999747378752e-05
295,0.04692615341639793,0.02154206605779522,9.999999747378752e-05
296,0.05138654216932298,0.021845166162688067,9.999999747378752e-05
297,0.04693577566720702,0.02379876865922938,9.999999747378752e-05
298,0.04925731085770503,0.022619558527419755,9.999999747378752e-05
299,0.0468559751164776,0.02191823235478012,9.999999747378752e-05
